item_id,name,category,style,material,color,brand,price
item1099,Modern Chair,Table,Rustic,Wood,Blue,West Elm,834.67
item1100,Vintage Chair,Bed,Vintage,Wood,Blue,Wayfair,573.86
item1101,Rustic Cabinet,Cabinet,Minimalist,Metal,Blue,Wayfair,240.12
item1102,Industrial Bed,Bed,Minimalist,Velvet,Black,IKEA,369.18
item1103,Vintage Sofa,Sofa,Industrial,Leather,Gray,IKEA,906.25
item1104,Vintage Cabinet,Chair,Rustic,Metal,Blue,IKEA,441.38
item1105,Minimalist Sofa,Table,Rustic,Metal,Blue,West Elm,826.2
item1106,Minimalist Cabinet,Table,Minimalist,Glass,Gray,West Elm,913.76
item1107,Industrial Table,Sofa,Modern,Velvet,Brown,Ashley,886.49
item1108,Rustic Sofa,Chair,Minimalist,Glass,Black,Wayfair,122.69
item1109,Modern Sofa,Table,Vintage,Glass,Black,Herman Miller,58.09
item1110,Rustic Bed,Sofa,Rustic,Glass,Brown,West Elm,447.53
item1111,Industrial Sofa,Chair,Modern,Metal,Blue,IKEA,626.92
item1112,Rustic Chair,Sofa,Industrial,Velvet,Gray,Wayfair,192.67
item1113,Rustic Sofa,Sofa,Modern,Metal,Blue,Ashley,990.68
item1114,Industrial Sofa,Bed,Rustic,Leather,White,Ashley,453.02
item1115,Modern Bed,Bed,Modern,Glass,Gray,West Elm,949.95
item1116,Minimalist Chair,Table,Minimalist,Metal,Blue,Ashley,363.13
item1117,Industrial Sofa,Chair,Industrial,Glass,Black,West Elm,607.22
item1118,Modern Chair,Table,Modern,Wood,Blue,IKEA,141.02
item1119,Vintage Sofa,Table,Vintage,Wood,White,Herman Miller,706.43
item1120,Modern Chair,Chair,Modern,Wood,Black,Ashley,885.68
item1121,Industrial Chair,Bed,Vintage,Leather,Gray,IKEA,761.39
item1122,Vintage Sofa,Cabinet,Vintage,Leather,Gray,Ashley,64.72
item1123,Modern Bed,Cabinet,Rustic,Wood,White,IKEA,951.11
item1124,Minimalist Table,Bed,Vintage,Wood,Brown,Herman Miller,118.17
item1125,Rustic Sofa,Cabinet,Modern,Glass,White,Ashley,218.5
item1126,Modern Table,Chair,Vintage,Leather,Black,IKEA,63.91
item1127,Industrial Sofa,Chair,Vintage,Metal,Brown,Wayfair,324.46
item1128,Vintage Table,Cabinet,Vintage,Velvet,Blue,Herman Miller,426.51
item1129,Rustic Bed,Cabinet,Industrial,Metal,Blue,Wayfair,995.88
item1130,Modern Cabinet,Sofa,Modern,Leather,Brown,IKEA,920.27
item1131,Minimalist Chair,Cabinet,Vintage,Leather,White,Wayfair,940.46
item1132,Minimalist Table,Bed,Modern,Velvet,Brown,IKEA,823.07
item1133,Modern Bed,Table,Industrial,Glass,Blue,IKEA,435.48
item1134,Minimalist Table,Sofa,Industrial,Velvet,White,Herman Miller,545.62
item1135,Vintage Table,Sofa,Modern,Wood,Black,West Elm,135.1
item1136,Industrial Table,Table,Modern,Leather,Brown,Ashley,370.48
item1137,Industrial Sofa,Table,Vintage,Velvet,Brown,Ashley,235.87
item1138,Vintage Table,Sofa,Vintage,Velvet,White,West Elm,359.92
item1139,Modern Table,Chair,Industrial,Leather,Black,IKEA,239.81
item1140,Industrial Table,Bed,Rustic,Glass,Blue,Wayfair,735.15
item1141,Minimalist Bed,Bed,Rustic,Leather,White,IKEA,514.65
item1142,Minimalist Table,Bed,Vintage,Velvet,Black,West Elm,996.75
item1143,Minimalist Table,Bed,Rustic,Leather,Brown,Wayfair,574.84
item1144,Modern Chair,Chair,Minimalist,Glass,Brown,Ashley,307.81
item1145,Vintage Sofa,Table,Industrial,Leather,Blue,Ashley,801.44
item1146,Minimalist Sofa,Bed,Rustic,Wood,Gray,Herman Miller,626.62
item1147,Minimalist Bed,Cabinet,Rustic,Wood,Blue,West Elm,366.76
item1148,Industrial Bed,Cabinet,Minimalist,Wood,Brown,Ashley,299.01
item1149,Industrial Bed,Sofa,Rustic,Velvet,Blue,Ashley,363.04
item1150,Industrial Cabinet,Chair,Rustic,Leather,Gray,West Elm,220.03
item1151,Vintage Cabinet,Bed,Rustic,Velvet,Brown,West Elm,425.7
item1152,Modern Bed,Bed,Vintage,Velvet,Black,Ashley,700.98
item1153,Rustic Table,Sofa,Industrial,Glass,Black,West Elm,440.45
item1154,Modern Table,Chair,Industrial,Wood,Gray,IKEA,948.22
item1155,Rustic Chair,Bed,Vintage,Metal,Black,Wayfair,942.73
item1156,Modern Chair,Table,Industrial,Wood,White,Ashley,938.09
item1157,Minimalist Table,Bed,Vintage,Glass,Brown,Wayfair,961.64
item1158,Rustic Chair,Chair,Minimalist,Glass,Blue,Wayfair,780.81
item1159,Industrial Bed,Sofa,Modern,Wood,White,Wayfair,559.39
item1160,Rustic Sofa,Cabinet,Industrial,Leather,White,Wayfair,182.48
item1161,Vintage Cabinet,Bed,Rustic,Leather,Blue,West Elm,783.29
item1162,Vintage Chair,Sofa,Modern,Wood,White,IKEA,180.8
item1163,Minimalist Bed,Cabinet,Modern,Leather,Gray,Ashley,433.93
item1164,Vintage Bed,Bed,Rustic,Leather,Gray,Wayfair,76.86
item1165,Minimalist Bed,Chair,Rustic,Glass,Blue,Wayfair,405.66
item1166,Vintage Bed,Chair,Industrial,Velvet,Black,Wayfair,566.6
item1167,Modern Chair,Bed,Minimalist,Metal,White,Wayfair,80.49
item1168,Modern Cabinet,Sofa,Rustic,Leather,Blue,Herman Miller,832.48
item1169,Vintage Table,Bed,Rustic,Velvet,White,IKEA,55.15
item1170,Modern Table,Sofa,Minimalist,Velvet,Brown,Herman Miller,834.59
item1171,Industrial Cabinet,Chair,Vintage,Metal,Brown,IKEA,537.71
item1172,Modern Bed,Bed,Industrial,Wood,Blue,Wayfair,619.7
item1173,Rustic Sofa,Chair,Rustic,Metal,Blue,West Elm,70.52
item1174,Minimalist Chair,Table,Modern,Metal,Gray,Ashley,755.32
item1175,Vintage Bed,Table,Minimalist,Leather,Black,Herman Miller,128.97
item1176,Minimalist Table,Chair,Modern,Velvet,Blue,Herman Miller,185.24
item1177,Industrial Chair,Sofa,Minimalist,Wood,Gray,IKEA,247.11
item1178,Industrial Chair,Bed,Vintage,Glass,Brown,IKEA,331.39
item1179,Modern Table,Cabinet,Industrial,Metal,Black,Ashley,810.34
item1180,Industrial Bed,Bed,Modern,Wood,Blue,Wayfair,575.62
item1181,Industrial Table,Table,Industrial,Leather,Blue,Ashley,370.53
item1182,Minimalist Sofa,Sofa,Modern,Metal,Blue,Wayfair,453.07
item1183,Vintage Sofa,Sofa,Industrial,Leather,Gray,Herman Miller,690.28
item1184,Rustic Bed,Chair,Modern,Leather,Gray,IKEA,860.92
item1185,Minimalist Chair,Sofa,Industrial,Metal,Black,Herman Miller,441.17
item1186,Industrial Sofa,Sofa,Vintage,Glass,Black,Wayfair,163.23
item1187,Minimalist Chair,Bed,Vintage,Wood,Blue,Herman Miller,611.33
item1188,Vintage Bed,Bed,Vintage,Glass,Brown,IKEA,530.63
item1189,Modern Chair,Chair,Industrial,Velvet,White,Herman Miller,560.7
item1190,Modern Sofa,Bed,Minimalist,Velvet,Black,IKEA,272.71
item1191,Industrial Chair,Table,Vintage,Wood,Brown,IKEA,626.07
item1192,Minimalist Bed,Table,Industrial,Wood,Blue,Herman Miller,145.42
item1193,Vintage Table,Cabinet,Vintage,Glass,Gray,Herman Miller,99.1
item1194,Minimalist Sofa,Bed,Vintage,Leather,Brown,Herman Miller,407.49
item1195,Rustic Sofa,Table,Rustic,Leather,White,Herman Miller,794.32
item1196,Rustic Table,Bed,Industrial,Glass,Blue,West Elm,421.47
item1197,Industrial Chair,Bed,Industrial,Leather,White,Herman Miller,354.64
item1198,Minimalist Chair,Bed,Modern,Wood,Black,Herman Miller,564.19
item1199,Minimalist Cabinet,Table,Modern,Wood,Black,IKEA,635.48
item1200,Industrial Chair,Bed,Vintage,Velvet,Black,Wayfair,300.54
item1201,Rustic Cabinet,Cabinet,Modern,Metal,Black,IKEA,895.45
item1202,Vintage Chair,Bed,Minimalist,Glass,Gray,Ashley,381.0
item1203,Modern Table,Bed,Minimalist,Metal,Gray,Wayfair,741.68
item1204,Industrial Chair,Sofa,Modern,Glass,Brown,Ashley,529.29
item1205,Minimalist Bed,Table,Vintage,Leather,Black,Ashley,843.85
item1206,Vintage Table,Table,Industrial,Wood,Brown,Herman Miller,830.15
item1207,Minimalist Chair,Chair,Modern,Metal,Gray,Wayfair,990.94
item1208,Modern Sofa,Sofa,Rustic,Wood,Brown,Ashley,158.95
item1209,Industrial Cabinet,Chair,Modern,Glass,White,Wayfair,234.59
item1210,Vintage Cabinet,Table,Vintage,Metal,White,West Elm,166.63
item1211,Modern Chair,Chair,Vintage,Metal,Blue,West Elm,905.17
item1212,Industrial Bed,Table,Industrial,Wood,White,West Elm,864.78
item1213,Minimalist Sofa,Cabinet,Industrial,Velvet,Gray,Wayfair,585.19
item1214,Industrial Table,Table,Minimalist,Glass,Gray,Wayfair,777.17
item1215,Rustic Cabinet,Chair,Minimalist,Wood,Black,West Elm,166.07
item1216,Minimalist Bed,Bed,Rustic,Velvet,Gray,IKEA,213.41
item1217,Vintage Chair,Sofa,Industrial,Metal,Gray,Wayfair,929.97
item1218,Industrial Cabinet,Chair,Industrial,Wood,Gray,Herman Miller,393.38
item1219,Minimalist Sofa,Chair,Minimalist,Wood,Brown,Wayfair,659.77
item1220,Rustic Cabinet,Table,Minimalist,Wood,Brown,IKEA,790.44
item1221,Minimalist Bed,Cabinet,Modern,Metal,White,Wayfair,465.82
item1222,Industrial Chair,Bed,Vintage,Leather,Gray,Ashley,917.19
item1223,Minimalist Bed,Sofa,Industrial,Velvet,Brown,Wayfair,414.5
item1224,Rustic Chair,Chair,Rustic,Velvet,Gray,IKEA,710.7
item1225,Industrial Cabinet,Chair,Industrial,Wood,Blue,Herman Miller,138.33
item1226,Vintage Cabinet,Cabinet,Minimalist,Metal,Brown,Ashley,353.39
item1227,Rustic Chair,Cabinet,Vintage,Leather,White,Herman Miller,579.37
item1228,Industrial Chair,Bed,Vintage,Metal,White,Wayfair,335.89
item1229,Minimalist Sofa,Sofa,Industrial,Metal,Blue,Wayfair,679.72
item1230,Minimalist Sofa,Chair,Vintage,Metal,Brown,Wayfair,539.66
item1231,Modern Sofa,Chair,Vintage,Leather,Gray,Herman Miller,525.46
item1232,Minimalist Table,Sofa,Minimalist,Velvet,White,Herman Miller,817.15
item1233,Industrial Chair,Sofa,Industrial,Leather,Gray,Ashley,971.32
item1234,Industrial Bed,Table,Industrial,Velvet,Blue,Herman Miller,732.91
item1235,Industrial Chair,Table,Industrial,Metal,Blue,Herman Miller,766.09
item1236,Industrial Bed,Bed,Industrial,Leather,Black,IKEA,341.57
item1237,Vintage Sofa,Cabinet,Vintage,Leather,Gray,Herman Miller,645.62
item1238,Minimalist Table,Bed,Industrial,Leather,Blue,IKEA,188.23
item1239,Industrial Cabinet,Sofa,Minimalist,Velvet,Blue,Ashley,673.96
item1240,Modern Bed,Chair,Industrial,Glass,Black,West Elm,415.62
item1241,Minimalist Sofa,Chair,Industrial,Velvet,Black,West Elm,689.78
item1242,Modern Cabinet,Table,Minimalist,Wood,Gray,IKEA,840.74
item1243,Vintage Chair,Chair,Vintage,Leather,Black,Herman Miller,437.72
item1244,Rustic Bed,Chair,Modern,Glass,Blue,Wayfair,892.7
item1245,Modern Cabinet,Sofa,Industrial,Wood,Gray,West Elm,839.82
item1246,Rustic Chair,Chair,Modern,Metal,Brown,IKEA,134.39
item1247,Vintage Chair,Table,Rustic,Glass,Black,Herman Miller,919.9
item1248,Industrial Chair,Bed,Industrial,Velvet,White,Wayfair,107.31
item1249,Vintage Bed,Sofa,Vintage,Wood,Gray,IKEA,404.62
item1250,Vintage Cabinet,Cabinet,Modern,Glass,Blue,IKEA,591.06
item1251,Rustic Cabinet,Chair,Industrial,Glass,Gray,IKEA,541.0
item1252,Vintage Bed,Cabinet,Modern,Velvet,Brown,IKEA,707.96
item1253,Vintage Bed,Table,Vintage,Metal,Gray,Ashley,50.48
item1254,Industrial Chair,Table,Rustic,Leather,White,Herman Miller,604.38
item1255,Vintage Cabinet,Bed,Industrial,Velvet,Blue,Ashley,124.54
item1256,Vintage Chair,Sofa,Vintage,Velvet,Gray,Wayfair,876.25
item1257,Rustic Chair,Table,Rustic,Metal,Brown,Wayfair,400.61
item1258,Vintage Bed,Table,Rustic,Velvet,Brown,Ashley,954.22
item1259,Minimalist Table,Table,Modern,Wood,White,IKEA,926.38
item1260,Modern Bed,Cabinet,Modern,Wood,White,West Elm,175.18
item1261,Vintage Chair,Cabinet,Rustic,Metal,White,Wayfair,931.28
item1262,Modern Bed,Sofa,Rustic,Velvet,Brown,West Elm,394.58
item1263,Vintage Table,Cabinet,Modern,Wood,Blue,Herman Miller,811.85
item1264,Rustic Table,Sofa,Vintage,Leather,Black,Ashley,312.24
item1265,Rustic Sofa,Cabinet,Industrial,Metal,White,Herman Miller,675.32
item1266,Rustic Sofa,Chair,Vintage,Velvet,Gray,West Elm,765.19
item1267,Minimalist Cabinet,Table,Minimalist,Glass,Brown,IKEA,369.13
item1268,Industrial Table,Table,Industrial,Glass,Brown,IKEA,974.68
item1269,Rustic Chair,Bed,Modern,Leather,Black,West Elm,521.44
item1270,Modern Cabinet,Sofa,Vintage,Glass,Brown,Wayfair,790.79
item1271,Modern Sofa,Bed,Industrial,Glass,White,Ashley,579.18
item1272,Minimalist Chair,Sofa,Industrial,Velvet,Brown,Ashley,153.45
item1273,Minimalist Table,Bed,Minimalist,Metal,Gray,Ashley,551.1
item1274,Minimalist Cabinet,Cabinet,Rustic,Metal,Black,IKEA,72.4
item1275,Vintage Bed,Table,Vintage,Leather,Gray,Ashley,761.28
item1276,Vintage Sofa,Chair,Minimalist,Velvet,Brown,West Elm,55.34
item1277,Industrial Cabinet,Chair,Modern,Wood,Black,West Elm,277.8
item1278,Modern Sofa,Sofa,Rustic,Metal,Blue,Herman Miller,935.18
item1279,Minimalist Bed,Bed,Industrial,Metal,Gray,Wayfair,374.81
item1280,Modern Cabinet,Table,Industrial,Glass,White,Herman Miller,75.81
item1281,Industrial Cabinet,Chair,Industrial,Velvet,Brown,Herman Miller,453.46
item1282,Minimalist Cabinet,Chair,Vintage,Metal,Black,Herman Miller,994.19
item1283,Industrial Table,Sofa,Industrial,Wood,Black,West Elm,59.45
item1284,Minimalist Chair,Table,Rustic,Glass,White,Wayfair,532.86
item1285,Minimalist Bed,Sofa,Rustic,Wood,Gray,Ashley,69.89
item1286,Rustic Sofa,Bed,Rustic,Glass,Blue,Wayfair,97.69
item1287,Modern Table,Table,Industrial,Metal,Brown,Wayfair,607.82
item1288,Vintage Table,Bed,Minimalist,Metal,Black,West Elm,345.01
item1289,Rustic Bed,Sofa,Minimalist,Wood,Blue,West Elm,65.54
item1290,Minimalist Chair,Sofa,Modern,Wood,Blue,Ashley,995.85
item1291,Minimalist Sofa,Table,Minimalist,Glass,White,Ashley,340.0
item1292,Minimalist Bed,Cabinet,Modern,Wood,White,Wayfair,506.0
item1293,Vintage Table,Sofa,Rustic,Velvet,Blue,Wayfair,641.21
item1294,Modern Chair,Bed,Vintage,Metal,White,IKEA,524.04
item1295,Minimalist Sofa,Table,Minimalist,Velvet,White,IKEA,190.11
item1296,Rustic Chair,Sofa,Industrial,Velvet,Gray,West Elm,921.02
item1297,Vintage Chair,Chair,Modern,Metal,Black,IKEA,55.6
item1298,Modern Table,Table,Vintage,Leather,Brown,Ashley,337.61
item1299,Vintage Bed,Bed,Rustic,Velvet,Brown,Ashley,498.04
item1300,Rustic Chair,Cabinet,Vintage,Velvet,Brown,Ashley,815.71
item1301,Vintage Bed,Table,Rustic,Wood,White,IKEA,675.1
item1302,Vintage Table,Sofa,Modern,Wood,White,Wayfair,329.13
item1303,Minimalist Bed,Chair,Vintage,Leather,Black,West Elm,132.72
item1304,Modern Sofa,Bed,Minimalist,Leather,Blue,Herman Miller,409.62
item1305,Rustic Bed,Sofa,Vintage,Wood,Brown,Ashley,196.48
item1306,Rustic Chair,Table,Vintage,Metal,Blue,Herman Miller,67.32
item1307,Minimalist Bed,Bed,Industrial,Glass,Gray,Herman Miller,700.89
item1308,Modern Chair,Sofa,Minimalist,Velvet,Blue,Wayfair,627.86
item1309,Modern Cabinet,Chair,Industrial,Velvet,White,Ashley,218.52
item1310,Rustic Chair,Bed,Modern,Velvet,White,Herman Miller,129.26
item1311,Minimalist Cabinet,Sofa,Rustic,Leather,Gray,IKEA,561.13
item1312,Vintage Cabinet,Chair,Minimalist,Wood,Black,IKEA,673.5
item1313,Modern Chair,Table,Rustic,Velvet,Brown,Wayfair,813.07
item1314,Minimalist Chair,Bed,Rustic,Velvet,Brown,IKEA,707.48
item1315,Minimalist Chair,Bed,Minimalist,Metal,Gray,Herman Miller,782.34
item1316,Modern Sofa,Sofa,Vintage,Wood,Black,IKEA,952.59
item1317,Vintage Chair,Table,Industrial,Leather,Blue,IKEA,419.47
item1318,Industrial Cabinet,Chair,Industrial,Leather,Blue,Herman Miller,506.61
item1319,Minimalist Table,Chair,Minimalist,Wood,White,West Elm,115.23
item1320,Rustic Chair,Table,Modern,Leather,Gray,Herman Miller,255.6
item1321,Industrial Chair,Chair,Industrial,Velvet,Gray,Herman Miller,647.55
item1322,Vintage Sofa,Table,Modern,Velvet,Gray,IKEA,892.15
item1323,Rustic Bed,Bed,Vintage,Metal,White,IKEA,246.64
item1324,Minimalist Cabinet,Table,Vintage,Leather,Black,Herman Miller,317.01
item1325,Modern Bed,Chair,Rustic,Metal,Blue,IKEA,50.9
item1326,Modern Cabinet,Table,Rustic,Metal,Blue,Herman Miller,637.83
item1327,Modern Cabinet,Sofa,Rustic,Wood,Blue,Herman Miller,400.26
item1328,Vintage Chair,Sofa,Modern,Velvet,White,Ashley,824.87
item1329,Rustic Bed,Table,Rustic,Metal,White,Ashley,249.17
item1330,Minimalist Cabinet,Sofa,Industrial,Metal,Black,IKEA,661.38
item1331,Minimalist Chair,Bed,Rustic,Velvet,Gray,Ashley,265.22
item1332,Minimalist Chair,Chair,Industrial,Velvet,Black,West Elm,213.02
item1333,Modern Bed,Chair,Industrial,Leather,Brown,Herman Miller,336.74
item1334,Rustic Sofa,Table,Rustic,Velvet,Black,Ashley,184.48
item1335,Minimalist Chair,Sofa,Minimalist,Wood,Brown,West Elm,503.03
item1336,Rustic Chair,Sofa,Minimalist,Glass,Black,IKEA,373.87
item1337,Minimalist Bed,Sofa,Rustic,Velvet,Black,Herman Miller,957.28
item1338,Rustic Bed,Table,Modern,Wood,Black,Herman Miller,337.58
item1339,Industrial Bed,Sofa,Rustic,Leather,Black,West Elm,261.54
item1340,Minimalist Cabinet,Bed,Vintage,Metal,Blue,IKEA,177.09
item1341,Modern Chair,Cabinet,Modern,Leather,Gray,Wayfair,880.16
item1342,Modern Cabinet,Table,Modern,Metal,Black,West Elm,102.71
item1343,Industrial Sofa,Table,Industrial,Velvet,Brown,IKEA,874.45
item1344,Rustic Table,Sofa,Vintage,Glass,White,Herman Miller,488.78
item1345,Minimalist Table,Bed,Modern,Metal,Blue,Wayfair,606.38
item1346,Vintage Cabinet,Bed,Minimalist,Glass,Blue,West Elm,369.5
item1347,Minimalist Chair,Sofa,Vintage,Wood,White,IKEA,187.16
item1348,Modern Table,Bed,Vintage,Metal,White,Herman Miller,283.96
item1349,Rustic Bed,Cabinet,Rustic,Wood,Gray,Ashley,568.59
item1350,Rustic Bed,Sofa,Minimalist,Velvet,White,Ashley,842.69
item1351,Minimalist Cabinet,Sofa,Minimalist,Wood,White,Herman Miller,213.2
item1352,Modern Chair,Sofa,Industrial,Metal,Black,Herman Miller,597.93
item1353,Industrial Table,Cabinet,Industrial,Glass,Gray,IKEA,509.63
item1354,Industrial Bed,Chair,Vintage,Velvet,Brown,Herman Miller,817.11
item1355,Industrial Cabinet,Chair,Vintage,Metal,Gray,Ashley,426.53
item1356,Modern Bed,Chair,Modern,Wood,White,Herman Miller,162.59
item1357,Modern Chair,Cabinet,Vintage,Glass,White,Wayfair,87.32
item1358,Industrial Sofa,Table,Industrial,Metal,Brown,West Elm,871.5
item1359,Industrial Sofa,Sofa,Vintage,Wood,Gray,West Elm,390.92
item1360,Minimalist Table,Table,Modern,Wood,Blue,Ashley,65.03
item1361,Modern Cabinet,Sofa,Modern,Velvet,Black,Wayfair,498.48
item1362,Rustic Sofa,Sofa,Vintage,Glass,Black,West Elm,965.3
item1363,Vintage Table,Bed,Modern,Wood,Gray,Ashley,607.61
item1364,Industrial Chair,Chair,Vintage,Velvet,Blue,West Elm,786.36
item1365,Vintage Sofa,Sofa,Modern,Glass,Gray,Herman Miller,565.97
item1366,Industrial Cabinet,Chair,Rustic,Velvet,Blue,IKEA,395.3
item1367,Modern Sofa,Table,Vintage,Velvet,Black,West Elm,620.33
item1368,Rustic Chair,Bed,Minimalist,Glass,Black,Ashley,494.76
item1369,Modern Chair,Bed,Industrial,Leather,Gray,Herman Miller,960.9
item1370,Industrial Table,Cabinet,Industrial,Wood,Gray,Herman Miller,641.94
item1371,Modern Bed,Table,Industrial,Velvet,Gray,IKEA,385.53
item1372,Rustic Cabinet,Table,Industrial,Velvet,White,IKEA,125.8
item1373,Rustic Chair,Bed,Vintage,Velvet,White,IKEA,533.37
item1374,Minimalist Bed,Table,Industrial,Velvet,White,Ashley,613.3
item1375,Modern Chair,Chair,Rustic,Metal,Black,Wayfair,297.64
item1376,Rustic Bed,Bed,Vintage,Metal,Brown,Wayfair,713.58
item1377,Minimalist Chair,Cabinet,Vintage,Glass,White,Herman Miller,632.78
item1378,Rustic Chair,Sofa,Modern,Metal,Blue,Ashley,380.95
item1379,Minimalist Table,Bed,Modern,Glass,Blue,IKEA,556.76
item1380,Vintage Table,Bed,Modern,Glass,Brown,Ashley,656.42
item1381,Industrial Chair,Cabinet,Industrial,Metal,White,Wayfair,678.71
item1382,Rustic Chair,Chair,Modern,Velvet,Blue,IKEA,355.43
item1383,Vintage Table,Bed,Minimalist,Wood,Blue,Ashley,737.04
item1384,Modern Chair,Chair,Minimalist,Velvet,White,IKEA,376.28
item1385,Vintage Table,Table,Industrial,Wood,Blue,West Elm,768.29
item1386,Rustic Cabinet,Cabinet,Rustic,Wood,White,IKEA,75.77
item1387,Vintage Bed,Sofa,Minimalist,Velvet,White,Herman Miller,83.69
item1388,Vintage Sofa,Chair,Rustic,Velvet,White,Herman Miller,222.88
item1389,Rustic Sofa,Chair,Minimalist,Leather,Brown,Wayfair,790.5
item1390,Minimalist Chair,Table,Rustic,Leather,Blue,Herman Miller,232.43
item1391,Minimalist Bed,Cabinet,Modern,Wood,White,Herman Miller,254.43
item1392,Minimalist Bed,Cabinet,Rustic,Velvet,Brown,Ashley,814.58
item1393,Rustic Bed,Table,Vintage,Wood,Gray,West Elm,876.12
item1394,Rustic Cabinet,Chair,Industrial,Velvet,Brown,IKEA,337.59
item1395,Rustic Bed,Bed,Industrial,Metal,Gray,West Elm,555.33
item1396,Vintage Cabinet,Chair,Rustic,Glass,Black,Ashley,959.58
item1397,Modern Sofa,Sofa,Vintage,Velvet,White,Ashley,351.46
item1398,Vintage Cabinet,Sofa,Industrial,Leather,Blue,IKEA,672.02
item1399,Industrial Bed,Chair,Minimalist,Glass,Black,IKEA,388.44
item1400,Industrial Cabinet,Sofa,Industrial,Metal,Black,Ashley,69.3
item1401,Minimalist Table,Chair,Modern,Wood,Brown,Wayfair,318.94
item1402,Minimalist Chair,Bed,Rustic,Wood,Brown,Herman Miller,285.53
item1403,Industrial Sofa,Cabinet,Industrial,Glass,Blue,Ashley,667.42
item1404,Modern Cabinet,Bed,Modern,Velvet,Black,West Elm,305.26
item1405,Rustic Sofa,Sofa,Rustic,Leather,White,Wayfair,965.1
item1406,Modern Table,Sofa,Minimalist,Velvet,Black,IKEA,159.94
item1407,Rustic Chair,Cabinet,Modern,Metal,Gray,Wayfair,997.28
item1408,Minimalist Table,Cabinet,Minimalist,Glass,White,Herman Miller,964.44
item1409,Minimalist Sofa,Cabinet,Vintage,Glass,Brown,IKEA,100.58
item1410,Vintage Bed,Sofa,Vintage,Velvet,Brown,Herman Miller,923.69
item1411,Vintage Table,Sofa,Minimalist,Wood,Blue,Herman Miller,352.7
item1412,Vintage Sofa,Bed,Modern,Glass,White,IKEA,802.82
item1413,Modern Cabinet,Chair,Rustic,Velvet,Brown,Wayfair,631.65
item1414,Industrial Table,Chair,Minimalist,Velvet,Gray,Herman Miller,445.91
item1415,Minimalist Sofa,Bed,Industrial,Wood,Gray,IKEA,987.47
item1416,Industrial Cabinet,Cabinet,Modern,Velvet,Blue,Wayfair,570.48
item1417,Vintage Bed,Bed,Minimalist,Glass,Blue,Ashley,775.19
item1418,Modern Bed,Cabinet,Industrial,Glass,Blue,Wayfair,330.61
item1419,Industrial Table,Sofa,Modern,Velvet,Black,IKEA,128.27
item1420,Industrial Chair,Table,Industrial,Metal,Gray,Wayfair,154.9
item1421,Vintage Table,Chair,Rustic,Leather,Black,Ashley,348.69
item1422,Vintage Chair,Table,Vintage,Velvet,White,Herman Miller,165.89
item1423,Rustic Table,Bed,Vintage,Glass,White,IKEA,613.9
item1424,Minimalist Bed,Chair,Rustic,Wood,Black,Wayfair,410.56
item1425,Industrial Chair,Chair,Industrial,Leather,Black,Wayfair,907.53
item1426,Industrial Chair,Sofa,Industrial,Wood,Blue,IKEA,637.82
item1427,Modern Sofa,Table,Modern,Velvet,Brown,Wayfair,147.2
item1428,Vintage Chair,Cabinet,Vintage,Wood,Black,IKEA,399.75
item1429,Minimalist Bed,Chair,Rustic,Wood,Gray,Herman Miller,554.77
item1430,Rustic Table,Sofa,Vintage,Velvet,Gray,Wayfair,767.48
item1431,Industrial Bed,Chair,Rustic,Leather,White,Ashley,365.08
item1432,Rustic Cabinet,Cabinet,Industrial,Wood,Black,IKEA,995.46
item1433,Modern Table,Chair,Vintage,Leather,Gray,West Elm,148.42
item1434,Industrial Cabinet,Chair,Minimalist,Glass,Blue,Ashley,902.16
item1435,Rustic Bed,Table,Industrial,Leather,Gray,Wayfair,150.67
item1436,Vintage Cabinet,Cabinet,Minimalist,Velvet,Gray,IKEA,600.61
item1437,Vintage Table,Chair,Vintage,Wood,Brown,IKEA,68.57
item1438,Minimalist Sofa,Cabinet,Modern,Glass,Brown,Herman Miller,949.41
item1439,Rustic Chair,Sofa,Vintage,Leather,Brown,IKEA,674.27
item1440,Minimalist Table,Sofa,Modern,Leather,Black,Ashley,932.87
item1441,Minimalist Bed,Bed,Modern,Leather,Brown,Herman Miller,69.37
item1442,Modern Table,Chair,Modern,Wood,Gray,Ashley,818.32
item1443,Modern Sofa,Table,Modern,Glass,Blue,Ashley,137.5
item1444,Industrial Chair,Table,Minimalist,Metal,Brown,West Elm,139.96
item1445,Vintage Sofa,Chair,Rustic,Metal,Gray,Herman Miller,317.23
item1446,Vintage Cabinet,Cabinet,Modern,Velvet,Blue,Ashley,756.66
item1447,Rustic Chair,Table,Rustic,Wood,Black,Wayfair,363.73
item1448,Modern Sofa,Chair,Rustic,Glass,Blue,West Elm,951.2
item1449,Rustic Sofa,Table,Modern,Metal,Gray,Herman Miller,880.06
item1450,Modern Table,Cabinet,Minimalist,Leather,White,IKEA,617.37
item1451,Modern Cabinet,Sofa,Vintage,Velvet,Black,Herman Miller,272.06
item1452,Rustic Table,Cabinet,Vintage,Velvet,Gray,Herman Miller,144.2
item1453,Industrial Cabinet,Bed,Modern,Leather,Brown,Wayfair,895.66
item1454,Vintage Table,Cabinet,Industrial,Leather,Brown,Herman Miller,795.26
item1455,Industrial Cabinet,Bed,Rustic,Wood,Brown,Herman Miller,586.67
item1456,Vintage Table,Bed,Industrial,Metal,Blue,West Elm,362.32
item1457,Minimalist Table,Table,Rustic,Leather,White,Herman Miller,986.1
